Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Daily Return,MA50,MA200
2017-01-17,47.34,47.992001,46.874001,47.116001,47.116001,23087500,2017,2017-01,-0.009127192620971503,40.39459988,42.88198006500001
2017-01-18,47.330002,47.942001,47.116001,47.672001,47.672001,18845000,2017,2017-01,0.011800661944972868,40.598359880000004,42.873350075
2017-01-19,49.450001,49.736,48.150002,48.751999,48.751999,38661500,2017,2017-01,0.022654765425097034,40.81115986,42.86164006
2017-01-20,49.091999,49.200001,48.602001,48.945999,48.945999,21021500,2017,2017-01,0.0039793240067962365,41.01723988,42.84095005499999
2017-01-23,49.169998,50.178001,49.099998,49.784,49.784,31314500,2017,2017-01,0.017120929537059792,41.233159900000004,42.83267006
2017-01-24,50.0,50.959999,49.93,50.922001,50.922001,24827500,2017,2017-01,0.02285876988590707,41.4913599,42.837210065
2017-01-25,51.462002,51.692001,50.360001,50.894001,50.894001,25713000,2017,2017-01,-0.000549860560271398,41.76783992,42.841760064999995
2017-01-26,50.858002,51.147999,50.150002,50.501999,50.501999,15760500,2017,2017-01,-0.007702322322821642,42.023639859999996,42.846450065
2017-01-27,50.276001,50.599998,49.703999,50.59,50.59,15831500,2017,2017-01,0.001742525083017199,42.30963984,42.844870074999996
2017-01-30,50.506001,51.057999,49.419998,50.125999,50.125999,19005500,2017,2017-01,-0.0091717928444357,42.57707977999999,42.84364006
2017-01-31,49.848,51.178001,49.540001,50.386002,50.386002,20580500,2017,2017-01,0.005186988891732636,42.84907984,42.84106007
2017-02-01,50.610001,50.639999,49.810001,49.848,49.848,19794000,2017,2017-02,-0.01067760843577148,43.09139988,42.836420065
2017-02-02,49.667999,50.484001,49.542,50.310001,50.310001,12499000,2017,2017-02,0.00926819531375389,43.357519860000004,42.84060007499999
2017-02-03,50.382,50.436001,49.936001,50.265999,50.265999,10933500,2017,2017-02,-0.0008746173549072367,43.624759860000005,42.841960075
2017-02-06,50.200001,51.563999,50.125999,51.554001,51.554001,17812500,2017,2017-02,0.02562372230978638,43.891159859999995,42.85144007499999
2017-02-07,51.638,52.0,51.284,51.495998,51.495998,21224000,2017,2017-02,-0.0011250921145771198,44.14851985999999,42.855170064999996
2017-02-08,51.470001,52.672001,51.240002,52.416,52.416,19665000,2017,2017-02,0.017865504810684385,44.41023982000001,42.865430075000006
2017-02-09,53.25,54.236,53.23,53.84,53.84,39101000,2017,2017-02,0.027167277167277293,44.70255983999999,42.88089007000001
2017-02-10,53.958,54.189999,53.222,53.846001,53.846001,18098500,2017,2017-02,0.00011145988112915006,45.02119984,42.89865008000001
2017-02-13,54.147999,56.158001,54.102001,56.119999,56.119999,35148000,2017,2017-02,0.04223151130573277,45.3859998,42.931540074999994
2017-02-14,55.806,57.478001,55.722,56.195999,56.195999,36726000,2017,2017-02,0.00135424093646197,45.7823998,42.97176007
2017-02-15,56.0,56.448002,55.287998,55.952,55.952,24739500,2017,2017-02,-0.004341928328385092,46.17555982,43.009720065
2017-02-16,55.52,56.0,53.700001,53.790001,53.790001,35386500,2017,2017-02,-0.03864024521018017,46.50415982,43.046350065
2017-02-17,53.16,54.577999,52.830002,54.445999,54.445999,31285500,2017,2017-02,0.012195537977402138,46.84967984,43.096020055
2017-02-21,55.09,56.279999,54.801998,55.478001,55.478001,28383500,2017,2017-02,0.018954597563725528,47.18663984,43.16188006
2017-02-22,56.062,56.689999,54.52,54.702,54.702,43775000,2017,2017-02,-0.013987544360151039,47.51151984,43.22046005999999
2017-02-23,52.799999,52.931999,51.112,51.198002,51.198002,74576000,2017,2017-02,-0.06405612226244006,47.76675986,43.26753007
2017-02-24,50.532001,51.650002,50.040001,51.400002,51.400002,40858000,2017,2017-02,0.00394546646566396,48.0250399,43.315840085
2017-02-27,49.633999,49.672001,48.402,49.245998,49.245998,57304000,2017,2017-02,-0.041906690976393324,48.21735984,43.353110075
2017-02-28,48.838001,50.200001,48.779999,49.998001,49.998001,30390500,2017,2017-02,0.015270337297256242,48.42255988,43.39582007499999
2017-03-01,50.835999,50.970001,49.821999,50.004002,50.004002,24047500,2017,2017-03,0.00012002479859130055,48.632319939999995,43.438230090000005
2017-03-02,49.942001,50.655998,49.653999,50.096001,50.096001,16759000,2017,2017-03,0.0018398327397874947,48.82427994,43.48042009000001
2017-03-03,50.147999,50.380001,49.799999,50.313999,50.313999,14597000,2017,2017-03,0.004351604831691169,49.0196399,43.52733009000001
2017-03-06,49.582001,50.34,49.501999,50.242001,50.242001,16777500,2017,2017-03,-0.0014309735149455882,49.18931994,43.56737009
2017-03-07,50.383999,50.778,49.664001,49.717999,49.717999,17297500,2017,2017-03,-0.01042956071753598,49.3528799,43.600750085
2017-03-08,49.400002,50.014,49.063999,49.374001,49.374001,18626000,2017,2017-03,-0.006918983203648255,49.506559939999995,43.62734009
2017-03-09,49.526001,49.731998,48.599998,48.98,48.98,19396500,2017,2017-03,-0.007979928545794879,49.63279996,43.656020094999995
2017-03-10,49.242001,49.299999,48.599998,48.737999,48.737999,15331500,2017,2017-03,-0.004940812576561759,49.729439979999995,43.681800085000006
2017-03-13,48.964001,49.369999,48.556,49.234001,49.234001,15113000,2017,2017-03,0.010176905293136862,49.83515996,43.708390089999995
2017-03-14,49.222,51.624001,49.203999,51.599998,51.599998,37992000,2017,2017-03,0.04805615940089858,50.00843989999999,43.74127009000001
2017-03-15,51.400002,52.200001,50.854,51.146,51.146,26654000,2017,2017-03,-0.00879841119373681,50.17659992,43.773960079999995
2017-03-16,52.48,53.150002,51.812,52.41,52.41,35661000,2017,2017-03,0.0247135650881789,50.35683994,43.812780079999996
2017-03-17,52.799999,53.066002,52.240002,52.299999,52.299999,32487500,2017,2017-03,-0.002098855180309056,50.494879940000004,43.85472008
2017-03-20,52.119999,52.91,51.764,52.383999,52.383999,18071500,2017,2017-03,0.0016061185775548825,50.63555996,43.897680075
2017-03-21,52.566002,52.959999,50.048,50.136002,50.136002,34543000,2017,2017-03,-0.04291381037938713,50.722240039999996,43.929370085
2017-03-22,50.312,51.014,50.102001,51.001999,51.001999,20296500,2017,2017-03,0.017272956866405176,50.81716,43.963700069999994
2017-03-23,51.077999,51.534,50.66,50.956001,50.956001,16601000,2017,2017-03,-0.0009018862182244014,50.91680004,43.98614008
2017-03-24,51.139999,52.778,51.001999,52.632,52.632,28236500,2017,2017-03,0.03289110148184493,51.05052006000001,44.01378008
2017-03-27,52.119999,54.113998,51.950001,54.043999,54.043999,31154000,2017,2017-03,0.0268277663778691,51.213040060000004,44.054640065
2017-03-28,55.403999,56.136002,55.0,55.490002,55.490002,39938000,2017,2017-03,0.026756032617053283,51.37184012000001,44.11330008
2017-03-29,55.667999,55.919998,55.108002,55.476002,55.476002,18381000,2017,2017-03,-0.00025229770220580594,51.53904014,44.172810085
2017-03-30,55.608002,56.400002,55.442001,55.584,55.584,20742000,2017,2017-03,0.0019467516783202576,51.697280119999995,44.235770079999995
2017-03-31,55.745998,55.936001,55.264,55.66,55.66,16473000,2017,2017-03,0.0013672999424294563,51.83544014,44.296370075
2017-04-03,57.380001,59.799999,56.916,59.703999,59.703999,69443000,2017,2017-04,0.07265538986705011,52.05060014,44.37696007500001
2017-04-04,59.377998,60.962002,58.905998,60.740002,60.740002,50673000,2017,2017-04,0.017352321743138166,52.26972018000001,44.46519007499999
2017-04-05,60.408001,60.976002,58.84,59.0,59.0,39404500,2017,2017-04,-0.028646722797276092,52.43128016,44.54049008
2017-04-06,59.375999,60.388,58.82,59.740002,59.740002,27603000,2017,2017-04,0.012542406779660897,52.608200180000004,44.619580084999996
2017-04-07,59.5,60.537998,59.43,60.507999,60.507999,22898000,2017,2017-04,0.012855657420299371,52.80832018,44.725460075
2017-04-10,61.830002,62.745998,61.742001,62.478001,62.478001,38322500,2017,2017-04,0.032557711915080834,53.0460802,44.841450085000005
2017-04-11,62.675999,62.694,61.099998,61.742001,61.742001,28623000,2017,2017-04,-0.01178014642305858,53.27840024,44.957010085
2017-04-12,61.268002,61.689999,59.264,59.368,59.368,30253500,2017,2017-04,-0.03845034112192125,53.4580402,45.05530009
2017-04-13,59.34,61.478001,59.060001,60.799999,60.799999,46423000,2017,2017-04,0.024120721600862316,53.67708017999999,45.157510075
2017-04-17,60.540001,60.799999,59.736,60.287998,60.287998,20693500,2017,2017-04,-0.008421069217451782,53.876640120000005,45.248760075
2017-04-18,59.939999,60.167999,59.580002,60.049999,60.049999,15178500,2017,2017-04,-0.0039477011659933,54.07232011999999,45.336730065000005
2017-04-19,60.492001,61.324001,60.422001,61.104,61.104,19490000,2017,2017-04,0.017552056911774416,54.2633201,45.42575007000001
2017-04-20,61.301998,61.830002,60.046001,60.501999,60.501999,30747000,2017,2017-04,-0.009852071877454849,54.443440120000005,45.514280060000004
2017-04-21,60.400002,61.279999,60.084,61.119999,61.119999,22549000,2017,2017-04,0.010214538531198025,54.6175201,45.605440055
2017-04-24,61.844002,62.110001,61.203999,61.605999,61.605999,25417500,2017,2017-04,0.007951570810725839,54.77284008000001,45.69753005
2017-04-25,61.599998,62.796001,61.172001,62.757999,62.757999,33688500,2017,2017-04,0.018699477627170724,54.951080039999994,45.794540049999995
2017-04-26,62.473999,62.900002,61.799999,62.034,62.034,23475000,2017,2017-04,-0.01153636208190767,55.06936006,45.879930044999995
2017-04-27,62.338001,62.618,61.5,61.726002,61.726002,17343000,2017,2017-04,-0.004964986942644356,55.17996012,45.96391005500001
2017-04-28,61.966,62.959999,61.599998,62.813999,62.813999,22527500,2017,2017-04,0.017626234726817458,55.3172001,46.055450045
2017-05-01,62.976002,65.449997,62.962002,64.566002,64.566002,44148000,2017,2017-05,0.027891919442988966,55.53272012,46.156750055
2017-05-02,64.800003,65.531998,63.312,63.778,63.778,26914000,2017,2017-05,-0.012204596468587292,55.71936014,46.255240045
2017-05-03,63.534,64.306,62.09,62.203999,62.203999,35667000,2017,2017-05,-0.024679372197309313,55.853880100000005,46.340010039999996
2017-05-04,61.487999,61.554001,58.152,59.091999,59.091999,70760000,2017,2017-05,-0.05002893785012119,55.94168008,46.41021004499999
2017-05-05,59.599998,61.709999,59.360001,61.669998,61.669998,40886500,2017,2017-05,0.04362687070376481,56.15112,46.49020003
2017-05-08,62.18,62.757999,61.164001,61.438,61.438,35032500,2017,2017-05,-0.0037619265043594696,56.35187996,46.576890039999995
2017-05-09,61.875999,64.398003,61.82,64.251999,64.251999,48382500,2017,2017-05,0.045802255932810176,56.65199998,46.675880039999996
2017-05-10,64.311996,65.099998,63.624001,65.043999,65.043999,28708000,2017,2017-05,0.012326464737696385,56.95291994,46.77109004
2017-05-11,64.68,65.199997,63.919998,64.620003,64.620003,23769000,2017,2017-05,-0.006518602892174652,57.24523996,46.864680055
2017-05-12,65.096001,65.400002,64.306,64.961998,64.961998,20608000,2017,2017-05,0.005292401487508425,57.54255990000001,46.961000035
2017-05-15,63.675999,64.040001,62.506001,63.175999,63.175999,38110000,2017,2017-05,-0.027492981358116397,57.7997999,47.04627002
2017-05-16,63.518002,64.012001,63.028,63.402,63.402,20762500,2017,2017-05,0.00357732372384012,58.06299988000001,47.12849002
2017-05-17,62.877998,62.925999,61.099998,61.222,61.222,33559500,2017,2017-05,-0.03438377338254317,58.2930799,47.204590024999995
2017-05-18,61.400002,62.787998,61.062,62.612,62.612,28269000,2017,2017-05,0.022704256639769937,58.55783988,47.290450029999995
2017-05-19,63.099998,63.299999,62.040001,62.166,62.166,23438000,2017,2017-05,-0.007123235162588726,58.82155988,47.375490025
2017-05-22,62.560001,62.874001,61.360001,62.07,62.07,21646000,2017,2017-05,-0.0015442524852813388,59.0881999,47.455230015
2017-05-23,62.091999,62.146,60.695999,60.771999,60.771999,21592000,2017,2017-05,-0.02091188980183667,59.31895985999999,47.529060005
2017-05-24,61.301998,62.200001,61.080002,62.043999,62.043999,25166500,2017,2017-05,0.02093069211035825,59.52783988,47.61312001
2017-05-25,62.203999,63.394001,61.562,63.366001,63.366001,25070000,2017,2017-05,0.021307491801100698,59.772239899999995,47.700870005000006
2017-05-26,63.456001,65.098,63.262001,65.028,65.028,39011000,2017,2017-05,0.026228560644059096,60.024599900000005,47.80036
2017-05-30,65.199997,67.255997,65.152,67.019997,67.019997,38914500,2017,2017-05,0.030632911976379296,60.31899985999999,47.910549995000004
2017-05-31,67.538002,68.578003,67.031998,68.202003,68.202003,49817000,2017,2017-05,0.017636616725005272,60.63535994,48.02595
2017-06-01,68.800003,68.975998,67.458,68.073997,68.073997,38040000,2017,2017-06,-0.0018768656985044263,60.99411984,48.140729985
2017-06-02,67.954002,68.575996,67.185997,67.970001,67.970001,27951000,2017,2017-06,-0.0015276905218303272,61.33347988,48.256969989999995
2017-06-05,67.699997,69.688004,66.842003,69.463997,69.463997,33922000,2017,2017-06,0.02198022624716467,61.7036398,48.38104998000001
2017-06-06,68.940002,71.898003,67.994003,70.57,70.57,55434000,2017,2017-06,0.015921960263818313,62.062399799999994,48.51038998
2017-06-07,71.267998,72.099998,71.028,71.93,71.93,46990000,2017,2017-06,0.019271645175003682,62.42011982,48.64503998
2017-06-08,72.75,74.379997,72.043999,74.0,74.0,45307500,2017,2017-06,0.02877797859029596,62.79031978,48.792109985
2017-06-09,74.884003,75.374001,70.959999,71.463997,71.463997,86307000,2017,2017-06,-0.03427031081081078,63.11007968,48.924589974999996
2017-06-12,71.598,72.900002,70.124001,71.802002,71.802002,52588500,2017,2017-06,0.004729724255417622,63.43443972,49.060979995
2017-06-13,73.524002,75.199997,73.321999,75.190002,75.190002,59039500,2017,2017-06,0.047185313857961875,63.82503976,49.21597
2017-06-14,76.218002,76.849998,75.262001,76.132004,76.132004,64092000,2017,2017-06,0.012528288002971344,64.15359986,49.376640015
2017-06-15,74.5,75.092003,73.297997,75.068001,75.068001,52132500,2017,2017-06,-0.013975765040941224,64.44015983999999,49.536780015
2017-06-16,75.596001,75.601997,74.019997,74.279999,74.279999,33655000,2017,2017-06,-0.010497175754020538,64.74575982,49.69684
2017-06-19,75.0,75.339996,73.559998,73.959999,73.959999,32746500,2017,2017-06,-0.004308023752127466,65.03015976,49.854629995
2017-06-20,75.334,75.776001,73.945999,74.447998,74.447998,37193500,2017,2017-06,0.006598147736589288,65.30895974,50.026099990000006
2017-06-21,74.870003,75.398003,73.603996,75.279999,75.279999,24616000,2017,2017-06,0.011175599376090695,65.5649997,50.204719985000004
2017-06-22,75.598,77.0,74.713997,76.522003,76.522003,37649000,2017,2017-06,0.016498459305239743,65.86059974,50.38449999
2017-06-23,76.489998,77.398003,75.870003,76.690002,76.690002,32229000,2017,2017-06,0.0021954339067680184,66.20703978,50.566240005
2017-06-26,77.337997,77.389999,74.620003,75.498001,75.498001,33020500,2017,2017-06,-0.01554310821376692,66.50099982,50.74637001
2017-06-27,75.279999,75.279999,72.403999,72.473999,72.473999,34982000,2017,2017-06,-0.04005406712688986,66.74471984,50.914269999999995
2017-06-28,73.335999,74.348,72.503998,74.248001,74.248001,31512500,2017,2017-06,0.02447777167643239,67.02867988,51.087210004999996
2017-06-29,74.122002,74.199997,70.82,72.150002,72.150002,41105000,2017,2017-06,-0.028256639528921434,67.24959992,51.251910020000004
2017-06-30,72.741997,73.353996,71.924004,72.321999,72.321999,29242500,2017,2017-06,0.002383880737799604,67.48599992,51.417110009999995
2017-07-03,74.047997,74.269997,70.300003,70.524002,70.524002,31527000,2017,2017-07,-0.02486099699760802,67.67407998,51.56931002
2017-07-05,69.440002,69.447998,65.265999,65.417999,65.417999,85233500,2017,2017-07,-0.072400925290655,67.75031998,51.691000005
2017-07-06,63.452,64.157997,61.259998,61.765999,61.765999,96622500,2017,2017-07,-0.05582561459882007,67.73047998,51.79348999
2017-07-07,62.700001,63.400002,61.476002,62.644001,62.644001,70884500,2017,2017-07,0.014214972868811016,67.74268000000001,51.90206999
2017-07-10,62.580002,63.588001,60.625999,63.209999,63.209999,69104500,2017,2017-07,0.009035150867838126,67.77235994,52.012899989999994
2017-07-11,63.200001,65.456001,62.860001,65.444,65.444,57797000,2017,2017-07,0.035342525476072195,67.82495996,52.133689995
2017-07-12,66.080002,66.620003,64.900002,65.903999,65.903999,51730500,2017,2017-07,0.007028894933072571,67.85171989999999,52.25575997999999
2017-07-13,66.022003,66.32,63.993999,64.681999,64.681999,42972500,2017,2017-07,-0.0185421221555917,67.86979988,52.370179975
2017-07-14,64.638,65.683998,64.244003,65.556,65.556,28126000,2017,2017-07,0.01351227564874713,67.9368399,52.49214998
2017-07-17,65.108002,65.419998,62.689999,63.914001,63.914001,49384500,2017,2017-07,-0.02504727256086392,68.03327994,52.605449975
2017-07-18,63.5,65.825996,63.132,65.648003,65.648003,31868500,2017,2017-07,0.02713023708216933,68.11284004,52.732989995
2017-07-19,65.646004,66.330002,64.643997,65.052002,65.052002,31785000,2017,2017-07,-0.009078737703567374,68.18512008,52.854220004999995
2017-07-20,65.379997,66.043999,64.839996,65.984001,65.984001,25831000,2017,2017-07,0.014326984125715425,68.21976012,52.97044000000001
2017-07-21,65.891998,66.251999,65.160004,65.68,65.68,24508000,2017,2017-07,-0.0046071925829413996,68.23248014,53.087429994999994
2017-07-24,66.047997,68.68,66.001999,68.503998,68.503998,43185500,2017,2017-07,0.042996315468940116,68.31016004,53.221489979999994
2017-07-25,69.0,69.120003,66.830002,67.919998,67.919998,34946000,2017,2017-07,-0.008525049881030089,68.36932004,53.36008996500001
2017-07-26,68.071999,69.099998,67.624001,68.769997,68.769997,24104000,2017,2017-07,0.01251470884907846,68.4812,53.507329954999996
2017-07-27,69.199997,69.5,65.258003,66.891998,66.891998,41512000,2017,2017-07,-0.027308406018979547,68.55099996,53.64083995
2017-07-28,67.377998,67.919998,66.501999,67.014,67.014,24402000,2017,2017-07,0.0018238653896986978,68.66683996,53.77580995
2017-07-31,67.099998,68.297997,64.208,64.694,64.694,42675500,2017,2017-07,-0.03461963171874527,68.70847996,53.89776996
2017-08-01,64.599998,64.889999,63.226002,63.914001,63.914001,41515500,2017,2017-08,-0.012056744056635926,68.74343997999999,54.01709996500001
2017-08-02,63.787998,65.424004,62.243999,65.178001,65.178001,65457500,2017,2017-08,0.019776574462925467,68.8056,54.14647998
2017-08-03,69.066002,70.0,68.629997,69.417999,69.417999,67675000,2017,2017-08,0.06505259343562875,68.97852,54.299609975
2017-08-04,69.400002,71.454002,68.660004,71.382004,71.382004,46344500,2017,2017-08,0.028292446170913088,69.1652801,54.457419995
2017-08-07,71.470001,71.896004,70.550003,71.033997,71.033997,31622500,2017,2017-08,-0.004875276407201978,69.31864002,54.60902997
2017-08-08,71.505997,73.716003,71.480003,73.043999,73.043999,37249000,2017,2017-08,0.028296338160444412,69.47896,54.775149965
2017-08-09,72.199997,74.0,71.790001,72.706001,72.706001,34460500,2017,2017-08,-0.004627320582488936,69.59268008,54.93858996
2017-08-10,72.32,73.330002,70.931999,71.080002,71.080002,35464500,2017,2017-08,-0.022364027420515242,69.65024006,55.09122998
2017-08-11,71.393997,72.251999,70.723999,71.573997,71.573997,21829000,2017,2017-08,0.006949845049244896,69.72024006,55.24675997
2017-08-14,72.926003,73.531998,72.519997,72.760002,72.760002,22596000,2017,2017-08,0.016570333496954026,69.81604008000001,55.40831997
2017-08-15,73.040001,73.098,71.874001,72.466003,72.466003,15425500,2017,2017-08,-0.004040667838354328,69.87608019999999,55.566639995
2017-08-16,72.599998,73.300003,72.503998,72.582001,72.582001,17069000,2017,2017-08,0.001600723031460749,69.91632022,55.729580004999995
2017-08-17,72.241997,72.660004,70.318001,70.384003,70.384003,25138500,2017,2017-08,-0.030282962300805072,69.88540028,55.883770015
2017-08-18,70.582001,70.800003,69.160004,69.491997,69.491997,27041000,2017,2017-08,-0.012673419555293108,69.79524022,56.040439995
2017-08-21,69.164001,69.164001,66.370003,67.571999,67.571999,32477000,2017,2017-08,-0.027629052018752542,69.71740026,56.19027999
2017-08-22,68.225998,68.447998,67.473999,68.269997,68.269997,21610000,2017,2017-08,0.010329692925023615,69.64676016,56.34420997
2017-08-23,67.797997,70.697998,67.660004,70.554001,70.554001,24772500,2017,2017-08,0.03345545774668768,69.55404014,56.50641997500001
2017-08-24,70.503998,71.332001,69.947998,70.585999,70.585999,22923500,2017,2017-08,0.0004535249531774088,69.44312004,56.66613998
2017-08-25,70.848,71.138,69.459999,69.610001,69.610001,17420000,2017,2017-08,-0.01382707638663594,69.33396004000001,56.81924999000001
2017-08-28,69.456001,69.470001,67.944,69.132004,69.132004,18820000,2017,2017-08,-0.006866786282620496,69.23100013999999,56.974850005
2017-08-29,67.896004,69.809998,67.75,69.472,69.472,20368500,2017,2017-08,0.004918069494991073,69.14124016000001,57.136860004999996
2017-08-30,69.933998,70.694,69.400002,70.636002,70.636002,17064500,2017,2017-08,0.016754980423768107,69.06500024,57.301480005
2017-08-31,70.709999,71.688004,70.564003,71.18,71.18,20364000,2017,2017-08,0.0077014268163138055,68.98300026000001,57.47593
2017-09-01,71.223999,71.517998,70.737999,71.080002,71.080002,15247500,2017,2017-09,-0.0014048609159877934,68.87416024,57.647560000000006
2017-09-05,70.760002,71.098,69.178001,69.917999,69.917999,19175500,2017,2017-09,-0.01634781889848569,68.73872018,57.813219999999994
2017-09-06,69.900002,70.195999,68.311996,68.905998,68.905998,20457000,2017,2017-09,-0.014474112738838474,68.60688012,57.969089999999994
2017-09-07,69.195999,70.496002,68.690002,70.122002,70.122002,21196000,2017,2017-09,0.017647288121420024,68.55984018,58.134679999999996
2017-09-08,69.797997,69.956001,68.459999,68.68,68.68,16317500,2017,2017-09,-0.020564187542734258,68.44848016,58.293560004999996
2017-09-11,70.269997,72.741997,70.0,72.737999,72.737999,38335500,2017,2017-09,0.05908559988351758,68.46024010000001,58.466079995
2017-09-12,72.898003,73.751999,72.080002,72.550003,72.550003,29864500,2017,2017-09,-0.0025845638123753734,68.46480018,58.63569002
2017-09-13,72.764,73.613998,71.917999,73.246002,73.246002,20926000,2017,2017-09,0.009593369692900033,68.51924018,58.80527002000001
2017-09-14,72.865997,75.592003,72.526001,75.528,75.528,36012500,2017,2017-09,0.031155256774287876,68.7214402,58.986790025
2017-09-15,74.902,76.0,74.540001,75.961998,75.961998,27102500,2017,2017-09,0.00574618684461381,69.00536018,59.177030009999996
2017-09-18,76.050003,77.921997,75.536003,77.0,77.0,35940000,2017,2017-09,0.013664753789125017,69.29248016,59.372630005
2017-09-19,76.0,76.477997,74.713997,75.019997,75.019997,32259500,2017,2017-09,-0.02571432467532464,69.52868012,59.565849995
2017-09-20,74.599998,75.650002,74.213997,74.781998,74.781998,24595500,2017,2017-09,-0.003172474133796621,69.71544008000001,59.758289989999994
2017-09-21,74.980003,75.365997,72.902,73.295998,73.295998,23091000,2017,2017-09,-0.019871092505445054,69.86328006000001,59.937969974999994
2017-09-22,73.297997,73.980003,70.176003,70.218002,70.218002,40797000,2017,2017-09,-0.041994052663011705,69.97400012,60.10320999500001
2017-09-25,70.629997,71.494003,68.575996,68.998001,68.998001,38029500,2017,2017-09,-0.017374476135051498,70.04284014000001,60.255049995
2017-09-26,70.185997,70.248001,68.18,69.050003,69.050003,35781500,2017,2017-09,0.0007536740086135918,70.14556018,60.408010010000005
2017-09-27,69.980003,70.297997,68.099998,68.194,68.194,30301500,2017,2017-09,-0.012396856811143109,70.19648011999999,60.55680000500001
2017-09-28,67.975998,68.550003,67.080002,67.919998,67.919998,26598000,2017,2017-09,-0.004017978121242272,70.25384004,60.703969994999994
2017-09-29,68.372002,68.935997,67.720001,68.220001,68.220001,25535500,2017,2017-09,0.0044170054304182305,70.29856004,60.846919995
2017-10-02,68.503998,68.739998,67.101997,68.306,68.306,26434000,2017,2017-10,0.0012606127050629468,70.35108004,60.98976
2017-10-03,67.18,69.709999,66.255997,69.627998,69.627998,50768000,2017,2017-10,0.019354053816648786,70.37356004,61.140319995
2017-10-04,70.25,71.723999,69.919998,71.001999,71.001999,40817500,2017,2017-10,0.019733455498749164,70.43520006,61.292839985
2017-10-05,71.199997,71.487999,70.269997,71.066002,71.066002,20858500,2017,2017-10,0.0009014253246588666,70.48112016,61.44543999
2017-10-06,70.620003,72.019997,70.449997,71.375999,71.375999,21487500,2017,2017-10,0.004362099896938032,70.57080017999999,61.59352999
2017-10-09,69.93,70.349998,68.533997,68.587997,68.587997,37468500,2017,2017-10,-0.039060777278928094,70.60228011999999,61.72876997
2017-10-10,69.360001,71.125999,69.106003,71.117996,71.117996,34892500,2017,2017-10,0.03688690602817868,70.73076003999999,61.875909955000004
2017-10-11,70.778,71.519997,70.230003,70.919998,70.919998,22504000,2017,2017-10,-0.0027840773241135652,70.87087998,62.017169949999996
2017-10-12,70.589996,71.956001,70.528,71.136002,71.136002,20435000,2017,2017-10,0.0030457417666593933,70.99004,62.15331996999999
2017-10-13,71.396004,71.697998,70.736,71.113998,71.113998,17702500,2017,2017-10,-0.0003093229782580309,71.02395998,62.28914995
2017-10-16,70.751999,70.896004,69.431999,70.120003,70.120003,26877500,2017,2017-10,-0.013977487245197429,70.99871996,62.42506996
2017-10-17,70.181999,71.244003,70.014,71.150002,71.150002,16466500,2017,2017-10,0.01468908950274872,71.00104006000001,62.56712997500001
2017-10-18,71.194,72.599998,70.825996,71.93,71.93,24695500,2017,2017-10,0.010962726325713934,70.97876008,62.709789980000004
2017-10-19,71.112,71.43,69.639999,70.362,70.362,25309000,2017,2017-10,-0.021798971222021568,70.93188006,62.834609985
2017-10-20,70.538002,70.910004,68.867996,69.019997,69.019997,24652000,2017,2017-10,-0.01907283761121048,70.89067996,62.952959979999996
2017-10-23,69.975998,69.989998,67.25,67.403999,67.403999,28736500,2017,2017-10,-0.023413475372941583,70.80728,63.060969985
2017-10-24,67.760002,68.559998,67.232002,67.468002,67.468002,22458500,2017,2017-10,0.000949543067912062,70.70144,63.16702998999999
2017-10-25,67.339996,67.5,64.711998,65.167999,65.167999,42970500,2017,2017-10,-0.03409027882580551,70.55547992,63.26299999
2017-10-26,65.556,66.045998,64.639999,65.234001,65.234001,25117500,2017,2017-10,0.0010127977076603845,70.40851992,63.35943999999999
2017-10-27,63.950001,64.917999,63.332001,64.174004,64.174004,34898500,2017,2017-10,-0.01624914896757612,70.28431994,63.450720025
2017-10-30,63.835999,64.755997,63.450001,64.015999,64.015999,21272000,2017,2017-10,-0.00246213404418405,70.17479998,63.533050025
2017-10-31,64.045998,66.389999,64.036003,66.306,66.306,28361500,2017,2017-10,0.0357723231031668,70.14948,63.62900001999999
2017-11-01,66.449997,66.522003,64.052002,64.216003,64.216003,42286500,2017,2017-11,-0.03152048080113412,70.06840011999999,63.71172003000001
2017-11-02,60.026001,61.737999,58.526001,59.852001,59.852001,98957000,2017,2017-11,-0.06795816924326481,69.85436012,63.767220040000005
2017-11-03,59.900002,61.25,59.026001,61.217999,61.217999,44470000,2017,2017-11,0.022822929512415158,69.66700012,63.828580040000006
2017-11-06,61.400002,61.5,59.801998,60.556,60.556,32430000,2017,2017-11,-0.010813796772416562,69.4859201,63.88244003999999
2017-11-07,60.203999,61.299999,60.006001,61.209999,61.209999,26471500,2017,2017-11,0.010799904220886614,69.32748,63.93388003
2017-11-08,61.099998,61.377998,60.259998,60.877998,60.877998,23626500,2017,2017-11,-0.005423966760724874,69.15559996,63.983800015
2017-11-09,60.5,60.891998,59.259998,60.598,60.598,27235500,2017,2017-11,-0.004599329958255183,68.95483992,64.03428002
2017-11-10,60.5,61.672001,60.369999,60.598,60.598,23127000,2017,2017-11,0.0,68.74319992,64.08432001999999
2017-11-13,60.026001,63.360001,59.821999,63.080002,63.080002,37924500,2017,2017-11,0.040958480477903514,68.58319992000001,64.149090035
2017-11-14,63.0,63.27,61.380001,61.740002,61.740002,28380500,2017,2017-11,-0.021242865528127375,68.41963998,64.205860035
